"日時","種類","中継サービス名","端末エージェント名","ログオン ユーザー名","詳細 1","詳細 2"
"2026/04/28 09:18:35","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/28 09:13:59","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE043","n-kitahara","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 09:08:40","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE056","d-iwatsu","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/28 09:06:18","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE045","t-saigo","指定されたキーワードを含む URL にアクセスされました。","https://gigafile.nu/"
"2026/04/28 09:05:57","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE050","m-kawano","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/28 09:04:09","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE009","h-murata","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 09:02:50","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE009","h-murata","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:59:38","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE061","y-maeda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:59:32","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE029","a-ono","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/28 08:59:02","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE061","y-maeda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:56:42","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE068","m-goto","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:56:07","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE068","m-goto","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:55:51","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE017","a-shiromizu","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:54:49","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE076","w-abe","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:54:21","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE017","a-shiromizu","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:54:08","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE076","w-abe","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:52:56","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE081","m-manabe","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:51:37","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE010","h-enjoji","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:51:14","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE064","y-ogawa","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:50:06","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE064","y-ogawa","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:49:45","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE010","h-enjoji","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:48:18","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE060","t-ueda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:47:54","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE082","t-fujisawa","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:47:51","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE065","m-yamasaki","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:47:24","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE074","y-ohira","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:47:05","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE060","t-ueda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:46:49","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE082","t-fujisawa","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:46:46","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE079","j-matsuoka","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:46:36","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE074","y-ohira","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:46:24","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE083","m-oura","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:45:58","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE065","m-yamasaki","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:45:40","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE083","m-oura","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:44:33","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE077","y-ichinose","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:44:04","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE067","h-ohtsuka","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:43:10","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE063","c-shibata","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:43:09","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE037","a-matsumoto","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/28 08:43:07","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE037","a-matsumoto","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/28 08:43:06","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE037","a-matsumoto","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/28 08:43:04","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE037","a-matsumoto","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/28 08:42:47","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE067","h-ohtsuka","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:42:05","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE063","c-shibata","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:41:01","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:39:51","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE056","d-iwatsu","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:39:49","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE032","t-kishikawa","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:39:47","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI103","s-kanemaru","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/28 08:39:45","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:39:15","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE085","t-masuda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:38:44","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE056","d-iwatsu","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:38:24","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE032","t-kishikawa","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:37:56","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE057","y-kusune","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:36:29","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE057","y-kusune","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:34:59","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE070","y-tanaka","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:33:46","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE070","y-tanaka","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:17:55","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE050","m-kawano","指定されたキーワードを含む URL にアクセスされました。","https://www.instagram.com/"
"2026/04/28 08:15:54","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE080","d-komori","指定されたキーワードを含む URL にアクセスされました。","https://www.instagram.com/"
"2026/04/28 08:10:30","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE062","h-kamachi","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:09:26","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE062","h-kamachi","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:03:17","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE080","d-komori","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 08:01:17","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/28 07:56:36","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE085","t-masuda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 07:55:49","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE085","t-masuda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 07:55:47","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE084","k-fukuda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 07:54:09","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE084","k-fukuda","アプリケーションを起動しました。","M365Copilot.exe"
"2026/04/28 07:53:53","アプリケーション起動監視","malioncloud4891.intercom.co.jp","EMPIRE027","y-nakamura","アプリケーションを起動しました。","M365Copilot.exe"
